spp,CommonName,Source,PrimerNote,Country,Site,lat_deg,lat_min,lat_sec,lon_deg,lon_min,lon_sec,CollectionYear,NumMarkers,MarkerName,CrossSpp,n,Repeat,He,Hese,Notes
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,Cpa112,1,87,4,0.904,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,Cpa113,1,87,4,0.919,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,Cpa114,1,87,4,0.918,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild12,0,87,3,0.893,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild13,0,87,3,0.881,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild17,0,87,4,0.878,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild24,0,87,2,0.955,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild27,0,87,3,0.787,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH12,63,17.5,,7,14.7,,2012,1,msild32,0,87,4,0.904,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha4,1,63,,0.865,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha17,1,63,,0.945,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha63,1,63,,0.847,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha113,1,63,,0.863,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha1017,0,63,4,0.833,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha1020,0,63,4,0.921,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha1027,0,63,4,0.9929,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha1059,0,63,4,0.663,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cha1202,0,63,4,0.761,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa101,1,63,4,0.912,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa102,1,63,4,0.923,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa103,1,63,4,0.87,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa104,1,63,4,0.847,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa108,1,63,4,0.448,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa111,1,63,4,0.402,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa112,1,63,4,0.878,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa113,1,63,4,0.926,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,Cpa114,1,63,4,0.91,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild12,0,63,3,0.883,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild13,0,63,3,0.907,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild17,0,63,4,0.894,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild24,0,63,2,0.951,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild27,0,63,3,0.753,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,NSSH10,62,53.1,,5,14,,2010,1,msild32,0,63,4,0.903,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha4,1,105,,0.868,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha17,1,105,,0.941,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha63,1,105,,0.841,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha113,1,105,,0.889,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha1017,0,105,4,0.815,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha1020,0,105,4,0.92,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha1027,0,105,4,0.93,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha1059,0,105,4,0.729,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cha1202,0,105,4,0.75,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa101,1,105,4,0.926,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa102,1,105,4,0.93,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa103,1,105,4,0.874,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa104,1,105,4,0.832,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa108,1,105,4,0.457,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa111,1,105,4,0.349,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa112,1,105,4,0.885,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa113,1,105,4,0.929,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,Cpa114,1,105,4,0.905,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild12,0,105,3,0.881,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild13,0,105,3,0.895,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild17,0,105,4,0.896,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild24,0,105,2,0.961,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild27,0,105,3,0.806,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Scotland,SCOTLAND,58,74.3,,-5,22.2,,2010,1,msild32,0,105,4,0.908,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha4,1,120,4,0.884,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha17,1,120,,0.942,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha63,1,120,,0.846,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha113,1,120,,0.881,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha1017,0,120,4,0.802,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha1020,0,120,4,0.917,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha1027,0,120,4,0.922,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha1059,0,120,4,0.693,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cha1202,0,120,4,0.753,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa101,1,120,4,0.918,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa102,1,120,4,0.939,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa103,1,120,4,0.874,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa104,1,120,4,0.739,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa108,1,120,4,0.627,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa111,1,120,4,0.447,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa112,1,120,4,0.901,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa113,1,120,4,0.935,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,Cpa114,1,120,4,0.912,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild12,0,120,3,0.881,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild13,0,120,3,0.865,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild17,0,120,4,0.857,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild24,0,120,2,0.949,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild27,0,120,3,0.816,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Trondheimsfjorden,63,42,,11,,,2010,1,msild32,0,120,4,0.893,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha4,1,149,4,0.852,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha17,1,149,,0.928,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha63,1,149,,0.816,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha113,1,149,,0.861,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha1017,0,149,4,0.778,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha1020,0,149,4,0.881,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha1027,0,149,4,0.917,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha1059,0,149,4,0.668,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cha1202,0,149,4,0.704,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa101,1,149,4,0.9,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa102,1,149,4,0.913,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa103,1,149,4,0.884,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa104,1,149,4,0.83,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa108,1,149,4,0.396,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa111,1,149,4,0.468,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa112,1,149,4,0.791,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa113,1,149,4,0.886,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,Cpa114,1,149,4,0.908,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild12,0,149,3,0.86,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild13,0,149,3,0.845,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild17,0,149,4,0.811,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild24,0,149,2,0.925,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild27,0,149,3,0.782,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Landvikvannet,58,19.2,,8,30.1,,2010,1,msild32,0,149,4,0.897,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha4,1,64,4,0.854,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha17,1,64,,0.941,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha63,1,64,,0.859,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha113,1,64,,0.905,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha1017,0,64,4,0.762,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha1020,0,64,4,0.871,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha1027,0,64,4,0.908,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha1059,0,64,4,0.787,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cha1202,0,64,4,0.76,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa101,1,64,4,0.912,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa102,1,64,4,0.913,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa103,1,64,4,0.865,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa104,1,64,4,0.719,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa108,1,64,4,0.533,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa111,1,64,4,0.6,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa112,1,64,4,0.872,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa113,1,64,4,0.93,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,Cpa114,1,64,4,0.903,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild12,0,64,3,0.873,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild13,0,64,3,0.838,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild17,0,64,4,0.847,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild24,0,64,2,0.945,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild27,0,64,3,0.808,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lindåspollene,60,43.8,,5,8,,2010,1,msild32,0,64,4,0.89,,
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha4,1,128,4,0.882,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha17,1,128,,0.84,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha63,1,128,,0.863,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha113,1,128,,0.881,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha1017,0,128,4,0.812,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha1020,0,128,4,0.901,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha1027,0,128,4,0.914,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha1059,0,128,4,0.68,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cha1202,0,128,4,0.752,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cpa101,1,128,4,0.916,,geo coordinates pulled from place name
Clupea harengus,Atlantic herring,Pampoulie et al. (2015) Marine Ecology: Progress Series 522:219-230,0,Norway,Lusterfjorden,61.319725,,,7.350685,,,2011,1,Cpa102,1,128,4,0.919,,geo coordinates pulled from place name
