spp,CommonName,Source,Primer,Country,Site,lat_deg,lat_min,lon_deg,lon_min,CollectionYear,NumMarker,MarkerName,CrossSpp,n,Repeat,He,Hese
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Iceland,Alftanes,64.27668,,-22.702065,,2000,1,PL09,0,48,,0.595,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Iceland,Alftanes,64.27668,,-22.702065,,2000,1,PL115,0,48,,0.749,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Iceland,Alftanes,64.27668,,-22.702065,,2000,1,PL142,0,48,,0.972,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Iceland,Alftanes,64.27668,,-22.702065,,2000,1,PL92,0,48,,0.885,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,List1001,0,48,,0.656,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,List1003,0,48,,0.53,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,PL09,0,48,,0.889,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,PL115,0,48,,0.781,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,PL142,0,48,,0.883,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Germany,Amrum,54.401106,,8.267533,,2000,1,PL92,0,48,,0.881,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,List1001,0,48,,0.616,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,List1003,0,48,,0.485,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,PL09,0,48,,0.872,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,PL115,0,48,,0.687,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,PL142,0,48,,0.85,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Balgzand,52.383266,,4.338226,,2000,1,PL92,0,48,,0.848,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,List1001,0,48,,0.655,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,List1003,0,48,,0.448,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,PL09,0,48,,0.874,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,PL115,0,48,,0.759,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,PL142,0,48,,0.805,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,France,Bay of Vilaine,47.062729,,2.782727,,2000,1,PL92,0,48,,0.889,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,List1001,0,26,,0.698,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,List1003,0,26,,0.582,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,PL09,0,26,,0.825,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,PL115,0,26,,0.868,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,PL142,0,26,,0.857,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Faeroe's Plateau,62.023687,,-7.818502,,1999,1,PL92,0,26,,0.847,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,List1001,0,49,,0.674,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,List1003,0,49,,0.403,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,PL09,0,49,,0.9,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,PL115,0,49,,0.732,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,PL142,0,49,,0.871,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Denmark,Femer Baelt,54.578962,,10.516789,,1999,1,PL92,0,49,,0.885,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,List1001,0,44,,0.608,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,List1003,0,44,,0.475,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,PL09,0,44,,0.88,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,PL115,0,44,,0.667,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,PL142,0,44,,0.804,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Irish Sea,53.717904,,-5.276947,,1999,1,PL92,0,44,,0.889,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,List1001,0,24,,0.61,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,List1003,0,24,,0.368,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,PL09,0,24,,0.9,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,PL115,0,24,,0.78,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,PL142,0,24,,0.833,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Lofoten,68.471111,,13.863611,,1999,1,PL92,0,24,,0.901,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,List1001,0,48,,0.622,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,List1003,0,48,,0.472,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,PL09,0,48,,0.883,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,PL115,0,48,,0.747,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,PL142,0,48,,0.877,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,United Kingdom,Oban,56.610294,,6.770986,,2000,1,PL92,0,48,,0.874,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,List1001,0,49,,0.65,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,List1003,0,49,,0.404,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,PL09,0,49,,0.861,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,PL115,0,49,,0.748,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,PL142,0,49,,0.857,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Netherlands,Terschellinger Bank,53.049632,,4.384831,,2000,1,PL92,0,49,,0.902,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,List1001,0,48,,0.634,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,List1003,0,48,,0.622,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,PL09,0,48,,0.812,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,PL115,0,48,,0.775,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,PL142,0,48,,0.843,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol,0,Norway,Trondheim fjord,63.657463,,9.693734,,2000,1,PL92,0,48,,0.883,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL06,0,48,2,0.95,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL09,0,48,2,0.74,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL115,0,48,2,0.75,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL142,0,48,2,0.92,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL167,0,48,2,0.96,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL52,0,48,2,0.92,
Pleuronectes platessa,European plaice,Hoarau et al. 2002 Mol Ecol Notes,1,Many locations,Many locations,,,,,,1,PL92,0,48,2,0.91,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,LIST1001,0,51,,0.586,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,LIST1003,0,51,,0.525,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL06,0,51,,0.955,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL09,0,51,,0.905,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL115,0,51,,0.691,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL142,0,51,,0.919,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL167,0,51,,0.967,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Sweden,Baltic Sea 2006,54.68333333,,15.68333333,,2006,1,PL92,0,51,,0.898,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,LIST1001,0,50,,0.622,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,LIST1003,0,50,,0.547,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL06,0,50,,0.962,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL09,0,50,,0.911,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL115,0,50,,0.652,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL142,0,50,,0.878,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL167,0,50,,0.97,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Bantry Bay,51.08333333,,-10,,2006,1,PL92,0,50,,0.893,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,LIST1001,0,51,,0.591,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,LIST1003,0,51,,0.446,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL06,0,51,,0.963,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL09,0,51,,0.898,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL115,0,51,,0.799,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL142,0,51,,0.884,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL167,0,51,,0.968,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Cork Harbour,51.08333333,,-8.083333333,,2006,1,PL92,0,51,,0.887,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,LIST1001,0,51,,0.646,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,LIST1003,0,51,,0.453,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL06,0,51,,0.959,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL09,0,51,,0.916,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL115,0,51,,0.716,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL142,0,51,,0.876,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL167,0,51,,0.959,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Galway Bay,53.03333333,,-9.15,,2006,1,PL92,0,51,,0.892,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,LIST1001,0,49,,0.754,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,LIST1003,0,49,,0.325,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL06,0,49,,0.94,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL09,0,49,,0.655,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL115,0,49,,0.725,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL142,0,49,,0.905,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL167,0,49,,0.932,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Iceland,Iceland 2006,63.712978,,-22.949677,,2006,1,PL92,0,49,,0.875,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,LIST1001,0,46,,0.6,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,LIST1003,0,46,,0.458,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL06,0,46,,0.96,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL09,0,46,,0.827,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL115,0,46,,0.661,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL142,0,46,,0.897,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL167,0,46,,0.959,
Pleuronectes platessa,European plaice,Was et al. 2010 Mar Bio,0,Ireland,Irish Sea 2006,53.06666667,,-6.016666667,,2006,1,PL92,0,46,,0.923,
Pleuronectes platessa,European plaice,Watts et al. 1999 Mol Ecol,1,United Kingdom,"Port Erin Bay, Isle of Man",54.088093,,-4.76964,,,1,LIST1001,0,14,2,0.6,
Pleuronectes platessa,European plaice,Watts et al. 1999 Mol Ecol,1,United Kingdom,"Port Erin Bay, Isle of Man",54.088093,,-4.76964,,,1,LIST1002,0,14,2,0.14,
Pleuronectes platessa,European plaice,Watts et al. 1999 Mol Ecol,1,United Kingdom,"Port Erin Bay, Isle of Man",54.088093,,-4.76964,,,1,LIST1003,0,14,3,0.27,
Pleuronectes platessa,European plaice,Watts et al. 1999 Mol Ecol,1,United Kingdom,"Port Erin Bay, Isle of Man",54.088093,,-4.76964,,,1,LIST1004,0,14,2,0.38,
Pleuronectes platessa,European plaice,Watts et al. 1999 Mol Ecol,1,United Kingdom,"Port Erin Bay, Isle of Man",54.088093,,-4.76964,,,1,Pplgst1,0,14,2,0.4,
Pleuronectes platessa,European plaice,Watts et al. 2001 J Mar Biol Ass UK,1,England,North Wales and Anglesey,53.097323,,-4.516296,,2000,1,LIST1006,0,18,3,0.05,
Pleuronectes platessa,European plaice,Watts et al. 2001 J Mar Biol Ass UK,1,England,North Wales and Anglesey,53.097323,,-4.516296,,2000,1,LIST1007,0,18,3,0.41,
Pleuronectes platessa,European plaice,Watts et al. 2001 J Mar Biol Ass UK,1,England,North Wales and Anglesey,53.097323,,-4.516296,,2000,1,LIST1009,0,18,2,0.44,
Pleuronectes platessa,European plaice,Watts et al. 2001 J Mar Biol Ass UK,1,England,North Wales and Anglesey,53.097323,,-4.516296,,2000,1,LIST1010,0,18,2,0.5,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1001,0,6,,0.591,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1002,0,6,,0.533,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1003,0,6,,0.667,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1006,0,6,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1007,0,6,,0.53,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,LIST1009,0,6,,0.545,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,MmerUAE01,1,6,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Balgzand,52.481892,,4.48918,,,1,Pplsg4,0,6,,0.6,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1001,0,7,,0.44,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1002,0,7,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1003,0,7,,0.835,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1006,0,7,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1007,0,7,,0.53,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,LIST1009,0,7,,0.621,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,MmerUAE01,1,7,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Netherlands,Dollard,53.663521,,6.836174,,,1,Pplsg4,0,7,,0.758,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1001,0,18,,0.66,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1002,0,18,,0.427,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1003,0,18,,0.606,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1006,0,18,,0.11,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1007,0,18,,0.459,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,LIST1009,0,18,,0.475,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,MmerUAE01,1,18,,0.16,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 1,53.372201,,-4.079005,,2000,1,Pplsg4,0,18,,0.756,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1001,0,10,,0.568,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1002,0,10,,0.195,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1003,0,10,,0.368,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1006,0,10,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1007,0,10,,0.442,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,LIST1009,0,10,,0.521,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,MmerUAE01,1,10,,0.195,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 10,53.191753,,-5.989755,,2000,1,Pplsg4,0,10,,0.725,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1001,0,18,,0.673,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1002,0,18,,0.257,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1003,0,18,,0.413,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1006,0,18,,0,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1007,0,18,,0.513,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,LIST1009,0,18,,0.566,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,MmerUAE01,1,18,,0.16,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 2,53.363175,,-3.381973,,2000,1,Pplsg4,0,18,,0.783,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 3,53.853849,,-3.220432,,2000,1,LIST1001,0,18,,0.59,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 3,53.853849,,-3.220432,,2000,1,LIST1002,0,18,,0.251,
Pleuronectes platessa,European plaice,Watts et al. 2004 J Sea Res,0,Ireland,Zone 3,53.853849,,-3.220432,,2000,1,LIST1003,0,18,,0.434,
